0.99464,0.98706,0.99096,0.99153,0.98033,1.0607,1.0384,1.0093,1.0543,1.0427,1.0555,1.0564,1.0631,1.0521,0,-1.1024,-1.8863,-4.198,-3.7373,-7.1574,-6.6571,-6.4066,-8.2126,-8.3832,-8.0349,-8.1969,-8.2795,-9.0467,32.182,29.807,8.2878,30.74,25.829,20.228,-20.768,21.312,12.854,27.16,6.8631,5.8039,13.227,-3.0025,23.952,4.6526,5.8063,-4.049,1.051,4.6482,0.089812,-0.095001,3.9506,-1.9984,-3.06,-8.1982,-3.5429,-11.415,-5.8052,0.98606,0.12419,-1.5363,-2.4568,5.0681,-17.519,-3.3655,-2.6992,0.23018,-0.0046751,-0.62171
0.97889,0.98143,0.93716,0.9729,0.96524,1.0278,1.0248,0.99705,1.054,1.0522,1.0546,1.0372,1.0279,1.0458,0,-1.0728,-1.7042,-4.6981,-4.0242,-7.3398,-7.039,-6.4422,-8.4866,-8.4721,-8.0036,-8.2401,-8.5522,-9.4608,32.897,29.997,7.4563,31.553,26.054,21.048,-22.793,19.114,11.692,24.68,6.6361,6.0842,15.663,-4.5372,23.275,2.5427,8.346,-3.6269,2.1207,5.5875,3.7583,-3.7487,6.7866,-9.7105,-8.9438,-18.903,5.03,-11.554,-6.2435,-0.1158,-0.80056,-1.6898,-2.7149,6.14,-18.533,-0.40227,-0.84972,0.18349,-0.41112,-0.34197
1.0362,1.0145,1.0501,1.0158,1.0012,1.0749,1.048,1.0217,1.0565,1.0454,1.0443,1.0531,1.0281,1.0249,0,-1.0555,-2.6735,-3.7142,-3.3067,-6.588,-4.8798,-3.1618,-6.3342,-6.8809,-6.9072,-7.3058,-7.4628,-7.6699,33.171,27.376,11.394,27.588,23.606,18.372,-16.287,10.138,9.8691,27.732,3.1104,6.1457,14.253,-18.119,28.321,8.1393,10.822,-0.070346,1.9722,3.0994,-1.1406,1.1379,-20.462,-2.6278,-0.86682,18.64,7.6255,-3.3044,-1.2856,11.619,0.37094,0.73422,6.0577,6.2683,-9.918,-3.4096,3.7478,-1.6603,1.78,2.3809
1.0183,0.99939,0.99709,0.99381,1.0118,1.0611,1.0464,1.0345,1.062,1.0508,1.0541,1.0598,1.0452,1.0255,0,-1.0794,-1.6924,-3.9928,-3.4291,-6.3676,-6.1364,-5.5604,-7.3928,-7.51,-7.1662,-7.4633,-7.5395,-8.2089,33.03,27.978,7.0872,27.73,23.835,19.005,-20.173,19.382,11.969,23.279,6.5278,6.8626,15.182,-4.7856,23.596,4.145,7.4012,-4.1322,1.1249,4.8111,0.14875,-0.14974,4.2576,-2.4268,-2.9345,-8.9739,-1.1928,-11.922,-6.1895,4.2219,-1.6558,-1.3661,-1.3656,4.9925,-18.029,-0.20616,3.9588,2.6721,0.37452,1.0398
0.97907,0.97415,0.944,0.97415,0.9388,1.0304,1.0235,1.0018,1.0258,1.029,1.0363,1.0199,1.0103,1.018,0,-1.0958,-1.8677,-4.3966,-3.685,-6.1539,-6.3673,-5.4276,-7.7889,-7.7845,-7.0945,-6.9197,-7.0352,-8.2314,33.019,27.607,7.9491,28.739,22.751,18.409,-25.93,15.711,10.822,17.544,7.8965,5.85,14.735,-8.7326,24.573,1.0452,6.1948,-4.3829,1.553,5.4674,2.5994,-2.6136,4.3209,-8.4887,-6.8119,-14.933,8.3799,-10.493,-5.5856,5.496,-3.4737,1.3965,2.7178,6.2377,-17.592,1.8123,6.035,4.182,-0.48721,-1.2249
1.017,1.0178,1.0462,0.9903,1.0071,1.0644,1.0368,1.0274,1.0313,1.0501,1.0503,1.0601,1.0455,1.0306,0,-1.0485,-2.5887,-3.8518,-3.3182,-6.3323,-5.1784,-3.6018,-6.7075,-6.84,-6.7457,-7.0138,-7.2314,-7.6441,33.603,27.401,11.118,27.632,23.272,17.996,-19.431,11.563,9.9591,23.63,4.895,6.1821,14.424,-16.229,27.681,3.6316,7.0035,-2.233,1.7514,3.1843,-0.44276,0.44555,-15.02,-3.6565,-2.0105,11.512,7.4043,-4.1391,-1.8893,8.8713,1.348,-0.086525,2.6759,6.5236,-10.922,-2.12,1.7219,-0.28467,0.93169,1.5559
1.0184,1.0211,1.0076,0.98223,0.99953,1.0753,1.0298,1.0494,1.0701,1.0595,1.0589,1.0586,1.0477,1.0332,0,-1.0723,-2.1797,-3.773,-3.2576,-6.2488,-4.7586,-3.3096,-6.2168,-6.6668,-6.5926,-6.7133,-6.8185,-7.1158,33.365,27.444,10.984,27.568,23.189,15.312,-21.107,8.8948,8.6071,22.619,3.1255,5.9932,11.809,-16.609,25.821,5.6879,7.8513,0.02005,-0.001163,2.0446,-0.98599,0.98386,1.6921,-1.2778,-1.0471,-4.6187,1.7851,-11.248,-5.4319,7.1211,-0.80257,2.1704,3.4034,4.0122,-15.54,2.5062,3.8926,0.3245,-0.29285,0.42689
1.0439,1.0326,1.0151,1.0246,1.0009,1.0533,1.0451,1.0393,1.0545,1.0519,1.0442,1.0591,1.0391,1.037,0,-1.039,-1.572,-3.7769,-3.2838,-6.7635,-4.8803,-3.1073,-6.4845,-6.8628,-7.0379,-7.5516,-7.4137,-7.7312,32.988,28.462,6.3508,27.971,23.993,19.911,-17.416,10.047,9.5003,28.395,2.6435,5.7177,12.73,-18.815,28.42,7.9428,9.8941,0.56489,0.98202,2.4016,-1.18,1.1752,3.0521,-2.0549,-0.83638,-7.4611,5.7473,-2.4326,-0.94508,13.946,1.0433,2.0152,5.4766,6.6181,-9.3664,-0.2551,3.3955,-2.1405,0.55012,2.2779
0.95308,0.95343,0.95081,0.96055,0.93709,0.99008,0.96733,0.96608,0.98759,0.98263,0.96945,0.9979,0.98046,0.97936,0,-1.1641,-5.5008,-4.0273,-3.1386,-3.3465,-3.6685,-0.29223,-5.394,-5.3093,-4.4839,-4.4558,-4.5339,-6.6206,32.259,21.214,31.895,22.191,15.399,-11.582,-28.912,-2.4972,4.7603,0.91527,10.114,7.0951,15.899,-31.186,28.55,-1.8293,5.5728,-7.7949,1.2693,8.6638,3.8521,-3.8507,-11.046,-10.598,-8.0614,4.7819,12.34,-1.6746,-1.0478,8.2057,-0.34392,-1.3305,-0.35292,7.9438,-9.5724,3.4401,-1.2967,1.1392,0.82414,-2.7922
0.99204,0.97542,0.99832,0.97595,0.96916,1.0347,1.0111,1.0073,1.0249,1.0322,1.0169,1.0141,1.0301,1.0151,0,-1.0854,-2.2608,-4.4486,-3.9659,-8.3685,-7.0867,-6.8459,-8.7375,-8.9089,-8.8239,-9.149,-9.4918,-9.9892,33.069,29.432,6.6022,28.101,24.919,23.779,-15.065,22.066,13.59,32.453,4.055,5.2408,13.32,-3.8232,25.793,6.2996,7.6733,-1.1906,1.507,2.2892,3.1105,-3.1181,-15.83,-10.802,-7.7676,4.2971,13.672,-8.0545,-4.1256,5.3476,0.12921,-1.4479,-2.8403,6.1614,-15.287,2.0466,-1.5398,0.9073,-0.49775,-1.103
1.0271,0.99654,0.99718,1.0056,1.0258,1.0455,1.0448,1.0237,1.0495,1.0573,1.0339,1.0362,1.023,1.0302,0,-1.0357,-1.6575,-4.3446,-3.6707,-6.8294,-6.4341,-5.748,-7.8742,-7.9942,-7.6427,-7.5879,-7.7817,-8.6202,33.242,29.365,7.1668,31.489,26.192,22.247,-23.892,19.31,12.704,24.965,6.0645,6.2063,14.197,-7.1672,26.722,2.8505,8.5581,-2.6193,1.204,4.9737,0.58317,-0.59499,4.7395,-6.2883,-3.8665,-13.409,10.826,-6.9774,-3.5103,12.82,-2.3223,1.137,3.2855,6.2081,-13.795,5.7547,6.8552,3.7353,0.2188,-0.80475
0.99918,1.0069,0.96662,0.98087,0.98243,1.0602,1.0178,0.99876,1.0535,1.06,1.0598,1.0684,1.064,1.0409,0,-1.0701,-1.5714,-4.2256,-3.7562,-7.3643,-6.7316,-6.7455,-8.2567,-8.198,-7.9337,-8.2302,-8.5413,-9.3312,33.026,29.165,5.3398,29.94,24.889,23.181,-21.17,22.096,13.223,27.551,6.1142,5.9977,15.032,-1.6046,23.399,2.0372,6.5906,-3.6141,1.535,4.2851,0.4136,-0.40173,2.8824,-3.0011,-3.5832,-8.4011,-1.1481,-12.601,-6.5184,-0.98992,0.42107,-1.8599,-4.6175,4.8566,-18.733,0.090187,-3.2962,-0.73504,-1.002,-0.46099
1.0159,1.0077,1.0399,1.0034,1.0103,1.0592,1.0367,1.0436,1.0584,1.0765,1.0622,1.0597,1.0436,1.0494,0,-1.054,-2.7498,-3.86,-3.3936,-7.0603,-5.6838,-4.6006,-7.053,-7.5064,-7.3399,-7.9646,-7.6417,-8.5896,33.42,28.025,12.11,27.592,24.217,17.931,-15.641,15.755,11.567,28.528,3.3927,6.2219,11.722,-10.984,27.211,6.9636,8.6515,-0.048387,0.36705,2.4536,-0.39246,0.3823,-18.414,-4.2788,-2.0997,14.572,9.792,-6.5265,-3.1073,10.709,-1.8316,-0.94657,0.81461,6.1459,-13.231,-1.9558,-1.2732,0.59675,1.378,-2.223
1.0293,1.0203,1.013,0.99693,1.0158,1.0604,1.0276,1.0606,1.0535,1.0665,1.0611,1.0403,1.0575,1.038,0,-1.0668,-1.8642,-3.7727,-3.4179,-7.1978,-5.4061,-3.9281,-7.0036,-7.4383,-7.4569,-8.0178,-8.2405,-8.424,33.349,28.015,8.0491,28.122,24.561,18.565,-16.04,14.185,11.185,31.537,2.2869,5.7449,14.804,-15.554,29.583,8.566,11.076,0.44912,1.284,2.2273,-1.0243,1.0287,0.11189,-1.9441,-1.1254,-4.0227,4.1327,-12.016,-4.0168,7.8091,0.62943,-0.15685,-1.9382,-5.902,-6.8582,0.14714,0.65399,-1.3469,-1.2404,2.1823
1.0141,1.0119,1.0475,0.99763,1.0147,1.0564,1.0452,1.0319,1.0406,1.0468,1.0592,1.0373,1.0458,1.0354,0,-1.0558,-2.813,-4.0665,-3.574,-7.3799,-5.6286,-4.5226,-7.2878,-7.6655,-7.7548,-8.3334,-8.3924,-8.343,33.425,29.008,12.057,29.685,25.583,19.8,-16.626,15.484,11.444,31.358,2.6135,6.2219,12.95,-12.543,28.474,8.4853,8.4568,-0.03599,1.2246,1.0981,0.21578,-0.21014,-21.331,-4.8003,-3.1424,17.492,7.3097,-4.7516,-2.102,11.866,1.4746,0.11938,4.0261,6.2106,-11.339,1.0083,1.2477,-0.53991,1.6298,0.30697
1.0161,1.0138,1.0226,0.99046,0.9937,1.0413,1.0287,1.0257,1.0291,1.0182,1.0581,1.0519,1.0283,1.0516,0,-1.0918,-2.0282,-3.8159,-3.3543,-6.8012,-5.6514,-4.6716,-7.4559,-7.5695,-7.1738,-7.3415,-7.7096,-8.4832,33.623,28.175,8.6668,27.06,22.998,18.095,-18.128,16.878,11.968,26.303,6.9307,6.0088,16.267,-11.208,27.896,3.9694,7.5627,-3.6571,1.797,4.8792,-0.84696,0.84617,-2.5793,-0.73362,-1.2989,0.20137,-1.6612,-6.3219,-2.6046,6.0005,1.3724,0.4573,-0.65033,4.0282,-11.043,-1.2826,-0.029495,-2.4981,-1.3849,2.4014
0.99967,1.0019,0.97739,0.98941,0.96595,1.0669,1.0426,1.0247,1.0523,1.0515,1.0592,1.0452,1.0405,1.0521,0,-1.0932,-1.7682,-4.3762,-3.8325,-7.386,-6.9251,-6.9047,-8.2303,-8.4656,-8.0048,-8.1345,-8.1246,-9.5501,33.02,30.127,7.2618,30.795,26.633,21.671,-20.966,22.897,13.114,27.002,6.5471,5.4784,12.697,-0.074896,22.743,5.1121,8.4354,-3.0783,1.3439,5.5828,0.41719,-0.4188,4.0545,-2.8808,-3.6114,-9.3032,-2.6846,-15.477,-7.6243,1.3795,-1.2055,-1.3237,-0.88878,2.4711,-19.349,4.1026,-2.0206,1.1451,0.46864,-3.6084
0.99853,1.013,1.0046,0.99007,0.99061,1.0601,1.0406,1.0065,1.0291,1.044,1.0394,1.0665,1.0639,1.0382,0,-1.0309,-2.1203,-4.0121,-3.5624,-7.0578,-5.3422,-3.7447,-6.6651,-7.063,-7.1571,-7.8884,-7.964,-8.1932,32.845,28.291,8.952,27.786,24.367,17.96,-15.667,10.605,9.5636,27.914,2.5269,5.2863,11.493,-15.941,26.761,8.2502,9.0813,0.40179,0.1983,2.0189,2.3195,-2.2998,-4.4722,-8.6243,-6.3542,-5.4725,10.009,-6.6921,-3.3306,6.3084,2.4386,-0.12713,-2.2195,6.4325,-13.415,1.3189,-2.9274,-2.3007,-0.99707,0.82938
1.0196,1.0156,0.9774,0.99155,0.99223,1.043,1.0455,1.0439,1.0723,1.0508,1.0662,1.0703,1.0529,1.0513,0,-1.0591,-2.039,-4.1137,-3.6181,-7.0125,-5.4241,-4.5475,-6.7773,-7.0194,-7.076,-7.7062,-7.6592,-7.7938,32.945,28.371,10.107,28.488,24.365,15.691,-19.166,12.202,8.893,25.433,1.9584,4.8311,10.44,-10.614,23.381,5.8276,8.1166,0.26119,0.68431,2.0188,2.0101,-1.9956,5.0368,-8.0022,-5.8629,-14.868,9.5875,-11.151,-5.8355,3.8801,0.4721,-1.2325,-1.4215,6.2275,-17.61,1.7442,2.3958,-0.014428,0.34679,2.1829
1.0056,1.0012,0.98052,0.99447,0.99284,1.0441,1.0345,1.029,1.0668,1.0658,1.0404,1.0451,1.0315,1.0481,0,-1.0721,-1.4737,-4.222,-3.7132,-6.9446,-6.9594,-6.9896,-8.3325,-8.4652,-7.9609,-7.9485,-7.9121,-9.5802,32.931,29.453,5.6906,29.605,25.098,21.268,-20.858,23.698,13.801,25.749,7.7342,6.5089,16.546,-0.028551,24.799,2.773,8.1611,-4.9675,2.2082,6.2261,2.4556,-2.4566,6.0657,-7.8589,-6.7115,-16.567,6.1636,-10.389,-5.453,4.6428,-2.1528,-0.67176,1.2721,6.0436,-17.792,0.88078,0.093826,3.134,0.61878,-3.7088
1.0226,1.0354,1.04,1.0257,1.0117,1.0512,1.0355,1.0427,1.058,1.0434,1.0668,1.056,1.0525,1.0153,0,-1.049,-2.3189,-3.8118,-3.4892,-7.3004,-5.9901,-5.0834,-7.6021,-7.8846,-7.7852,-8.0924,-8.1846,-8.9923,33.185,28.462,8.6059,27.139,24.853,21.805,-14.553,19.277,13.167,31.282,4.8285,6.0113,13.071,-9.6701,28.799,5.557,9.6602,-1.7279,0.59923,5.1174,0.14964,-0.14902,-18.514,-4.6826,-2.9934,13.901,7.4935,-1.321,-0.14923,12.559,1.6767,1.1396,2.3106,6.2332,-8.2513,-3.3384,2.4224,-0.55797,-0.052436,2.8392
1.0267,1.0143,1.0231,1.0028,0.99008,1.0763,1.0346,1.011,1.0854,1.0676,1.0528,1.0654,1.0438,1.0392,0,-1.0477,-2.9282,-3.813,-3.3603,-6.7418,-5.4015,-4.3815,-6.7566,-7.0464,-7.1253,-7.2615,-7.4006,-7.6335,33.125,26.9,14.938,26.868,22.673,11.72,-17.233,14.256,10.371,27.359,2.9297,4.7729,10.108,-10.082,24.794,8.1088,7.7514,0.22592,0.49423,1.6535,0.23029,-0.23794,-11.652,-4.805,-2.9441,7.0588,8.3987,-8.2622,-4.0866,9.1759,-0.69472,1.6715,3.5803,6.1919,-15.229,2.8662,3.0171,0.034596,0.090424,-0.0978
1.0303,1.0158,1.0564,1.008,1.0003,1.0575,1.0409,1.0259,1.0565,1.0575,1.0404,1.0354,1.0593,1.0305,0,-1.0353,-2.4748,-3.7123,-3.2399,-6.313,-5.4668,-4.2571,-7.0366,-7.4479,-6.9569,-6.8834,-6.9706,-7.9654,32.591,27.708,10.27,27.507,22.496,19.73,-20.485,15.667,11.706,23.389,7.2648,6.2532,14.563,-12.516,28.158,4.9821,8.3699,-3.8202,1.4782,6.0258,-0.67754,0.68187,-16.128,-3.0159,-1.4501,13.015,6.8924,-3.7103,-1.525,11.833,-0.4385,1.5701,4.624,6.2781,-10.483,-1.2571,4.3747,1.5111,0.37917,0.67875
0.97127,0.95443,0.97189,0.95688,0.95858,1.0234,1.0022,0.99362,1.0423,1.0368,1.0367,1.0109,1.0108,1.0289,0,-1.1106,-1.9778,-4.4571,-3.9541,-7.6188,-7.2583,-7.1182,-8.6511,-8.775,-8.5391,-8.5272,-8.5272,-9.6528,33.098,28.621,7.7307,29.095,24.76,20.009,-19.196,22.656,13.676,27.541,6.5482,5.9317,12.531,-1.5388,24.321,4.271,5.8595,-3.4949,0.1769,4.2197,2.5719,-2.5764,-1.0308,-8.0808,-6.9607,-8.9311,5.6118,-10.242,-5.4909,3.2316,-2.5213,0.63432,-0.67731,6.0669,-17.608,-1.3242,-0.45222,1.6322,-0.93817,-2.2369
1.029,1.0267,1.0163,1.0018,1.0028,1.0846,1.0597,1.0167,1.0478,1.0458,1.0537,1.0789,1.0598,1.0243,0,-1.0523,-1.6853,-3.8329,-3.3734,-7.1821,-5.9875,-5.1587,-7.5023,-7.7691,-7.7628,-7.9769,-8.0093,-8.591,33.45,28.03,6.4825,27.672,24.587,20.276,-14.654,19.558,12.888,30.461,4.6729,5.8935,11.519,-8.5603,27.994,6.9337,7.9781,-1.2096,0.59108,3.591,-1.1362,1.1253,0.88487,-2.8761,-0.90656,-6.0627,8.3148,-4.6116,-2.008,11.52,0.14181,-0.91083,0.4881,6.14,-11.225,2.8543,0.97919,-0.78391,1.0823,0.32017
1.0326,1.0317,1.016,0.98559,0.98914,1.0617,1.0395,1.052,1.064,1.0481,1.0766,1.0625,1.0618,1.0455,0,-1.073,-2.17,-4.1211,-3.5216,-6.3213,-5.9411,-4.971,-7.4351,-7.5034,-6.9971,-7.1246,-7.0795,-7.9537,33.164,28.975,11.321,31.158,24.95,17.314,-25.592,16.008,11.2,21.632,6.6934,5.4627,12.906,-10.053,25.974,2.8432,6.1336,-4.008,0.72592,5.1367,-0.78879,0.79794,3.585,-1.4128,-1.5671,-6.9417,0.5494,-11.081,-5.279,6.3269,-1.5643,-0.17747,-1.5015,3.2916,-15.096,2.9528,3.7547,1.4185,-0.76961,0.9299
1.0343,1.0285,1.0353,1.0195,1.0043,1.0616,1.0377,1.0407,1.0482,1.0422,1.0477,1.0341,1.0199,1.0374,0,-1.0452,-2.4772,-3.9396,-3.5418,-7.1465,-5.6455,-4.2223,-7.2482,-7.519,-7.5883,-7.7644,-7.7042,-8.0525,33.443,28.849,10.857,29.216,25.57,19.15,-19.865,14.075,11.003,28.586,4.5453,5.0792,11.326,-13.915,27.629,6.497,6.52,-1.6089,1.1107,2.8207,-0.34328,0.35032,-10.51,-2.7647,-2.3023,6.9968,2.8024,-4.2211,-1.9217,8.973,1.2679,-0.041193,2.714,6.3634,-11.342,-4.3524,1.2084,-1.4024,1.1431,2.3069
1.0156,1.0024,1.0098,1.0106,0.99535,1.0602,1.0131,1.0521,1.0523,1.0543,1.0317,1.0555,1.0521,1.0451,0,-1.0579,-2.3061,-3.9355,-3.4243,-7.1657,-5.5493,-4.3663,-7.173,-7.5623,-7.4261,-7.7692,-7.9879,-8.5154,33.761,28.337,11.701,27.698,24.475,14.855,-17.496,15.615,11.424,29.386,3.8854,5.7776,11.663,-12.87,28.321,6.4068,8.0195,-1.73,0.3286,3.4562,-1.0267,1.0275,1.1927,-1.0961,-1.0932,-3.7038,0.69861,-7.0713,-2.7396,7.8006,2.4147,-0.67994,-0.74479,2.4978,-10.131,-0.1386,-3.8564,-1.8817,0.30055,-0.42091
1.006,1.0098,0.96772,0.98482,0.98346,1.0727,1.044,1.0188,1.0578,1.0581,1.036,1.0844,1.0653,1.0357,0,-1.0954,-1.9567,-4.2629,-3.7181,-6.7125,-6.5314,-6.0894,-7.9104,-7.8387,-7.3226,-7.6431,-8.0609,-9.1265,32.846,28.625,9.136,30.32,25.125,18.827,-22.203,19.579,12.072,23.837,7.0757,7.0693,16.717,-4.3271,23.236,1.6386,7.0603,-3.9248,1.4142,4.7949,0.43415,-0.43016,4.1215,-3.4554,-3.5353,-9.841,0.97182,-13.065,-6.7108,-0.13858,0.08301,-1.5138,-3.1794,4.2221,-18.457,1.6084,-2.4167,0.78408,-0.54392,-1.6763
1.0176,1.0158,0.99414,1.0182,1.0027,1.057,1.0435,1.053,1.0662,1.053,1.0653,1.0513,1.0382,1.0477,0,-1.0355,-2.0647,-3.9775,-3.4225,-6.5856,-5.3679,-4.0891,-6.7926,-7.2543,-7.1037,-7.3857,-7.4441,-8.1644,32.747,27.711,9.5558,27.46,23.63,16.892,-19.451,13.004,9.9664,26.122,3.6691,5.2657,13.145,-13.069,26.267,6.1268,8.1476,-0.48238,1.4533,2.1232,1.1012,-1.1049,-1.6394,-5.8309,-4.4961,-5.7421,6.8398,-8.1126,-4.1095,7.7869,0.091565,0.34259,1.1143,6.3171,-14.871,-0.72009,-1.4574,1.0155,-0.21077,-1.9438
